Orders,Activity,Timestamp,Items,Customers,Packages,amount_of_items
990997,10,2019-11-11 21:08:40,"['883977', '883974', '884012', '884013', '884010']",0,660641,5
990989,10,2019-11-11 21:08:40,"['883977', '883974', '884012', '884013', '884010']",0,660641,5
991019,8,2019-11-11 23:34:07,"['884109', '884106', '884104', '884105', '884108', '884107']",14,,6
990976,7,2019-11-12 08:05:40,['883927'],3,,1
990985,10,2019-11-12 08:38:25,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",4,660639,7
990996,10,2019-11-12 08:38:25,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",4,660639,7
991010,10,2019-11-12 08:38:25,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",4,660639,7
991010,3,2019-11-12 09:09:43,['884062'],4,,1
991007,7,2019-11-12 09:23:15,['884049'],12,,1
991015,0,2019-11-12 09:24:51,"['884091', '884093', '884092', '884090', '884094']",6,,5
990895,7,2019-11-12 09:25:30,['883599'],2,,1
990993,1,2019-11-12 09:25:30,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990949,1,2019-11-12 09:25:30,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990976,1,2019-11-12 09:25:30,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990981,1,2019-11-12 09:25:30,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
991006,1,2019-11-12 09:25:30,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
991011,7,2019-11-12 09:25:34,['884068'],10,,1
991019,3,2019-11-12 09:28:19,['884104'],14,,1
991020,8,2019-11-12 09:32:31,"['884111', '884110']",6,,2
991014,0,2019-11-12 09:40:51,"['884084', '884088', '884087', '884085', '884083', '884086', '884089']",1,,7
990907,10,2019-11-12 09:49:13,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
991011,10,2019-11-12 09:49:13,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
990990,10,2019-11-12 09:49:13,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
991008,10,2019-11-12 09:49:13,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
991012,9,2019-11-12 09:54:24,['884073'],7,,1
991014,3,2019-11-12 09:54:50,['884085'],1,,1
991015,7,2019-11-12 10:01:28,['884092'],6,,1
990879,5,2019-11-12 10:09:01,"['883533', '883532', '883531', '883530', '883528', '883529']",6,,6
990974,4,2019-11-12 10:12:18,"['883804', '883922', '883923', '883871', '883870']",6,660632,5
990964,4,2019-11-12 10:12:18,"['883804', '883922', '883923', '883871', '883870']",6,660632,5
990947,4,2019-11-12 10:12:18,"['883804', '883922', '883923', '883871', '883870']",6,660632,5
990955,7,2019-11-12 10:18:57,['883837'],5,,1
991014,7,2019-11-12 10:23:14,['884083'],1,,1
990998,5,2019-11-12 10:25:39,['884014'],16,,1
991012,7,2019-11-12 10:37:31,['884076'],7,,1
991006,9,2019-11-12 10:43:46,['884043'],3,,1
991018,7,2019-11-12 10:53:54,['884100'],16,,1
990996,0,2019-11-12 10:55:38,"['884003', '884007', '884008', '884006', '884009', '884005', '884004']",4,,7
991006,7,2019-11-12 10:56:16,['884044'],3,,1
991019,7,2019-11-12 10:59:15,['884108'],14,,1
991006,7,2019-11-12 11:03:50,['884047'],3,,1
990993,10,2019-11-12 11:13:24,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990949,10,2019-11-12 11:13:24,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990976,10,2019-11-12 11:13:24,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990981,10,2019-11-12 11:13:24,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
991006,10,2019-11-12 11:13:24,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990907,4,2019-11-12 11:17:37,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
991011,4,2019-11-12 11:17:37,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
990990,4,2019-11-12 11:17:37,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
991008,4,2019-11-12 11:17:37,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",10,660640,7
991021,8,2019-11-12 11:24:50,"['884116', '884114', '884113', '884112', '884115']",3,,5
991020,7,2019-11-12 11:24:54,['884110'],6,,1
990998,1,2019-11-12 11:24:54,"['884100', '884015', '884016', '884014']",16,660643,4
991018,1,2019-11-12 11:24:54,"['884100', '884015', '884016', '884014']",16,660643,4
990999,1,2019-11-12 11:24:54,"['884100', '884015', '884016', '884014']",16,660643,4
991018,3,2019-11-12 11:35:18,['884102'],16,,1
991021,7,2019-11-12 11:36:48,['884116'],3,,1
990998,10,2019-11-12 11:36:53,"['884100', '884015', '884016', '884014']",16,660643,4
991018,10,2019-11-12 11:36:53,"['884100', '884015', '884016', '884014']",16,660643,4
990999,10,2019-11-12 11:36:53,"['884100', '884015', '884016', '884014']",16,660643,4
991012,0,2019-11-12 11:43:07,"['884072', '884073', '884077', '884078', '884076', '884074', '884075']",7,,7
991006,7,2019-11-12 11:44:55,['884042'],3,,1
991019,9,2019-11-12 11:45:08,['884104'],14,,1
990995,7,2019-11-12 11:54:05,['884001'],9,,1
991012,7,2019-11-12 12:09:04,['884075'],7,,1
991001,1,2019-11-12 12:09:04,"['884024', '884021']",13,660644,2
990970,2,2019-11-12 12:10:53,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
990968,2,2019-11-12 12:10:53,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
990984,2,2019-11-12 12:10:53,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
990969,2,2019-11-12 12:10:53,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
990993,2,2019-11-12 12:18:22,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990949,2,2019-11-12 12:18:22,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990976,2,2019-11-12 12:18:22,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990981,2,2019-11-12 12:18:22,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
991006,2,2019-11-12 12:18:22,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990939,4,2019-11-12 12:21:28,['883767'],15,660637,1
990997,4,2019-11-12 12:25:41,"['883977', '883974', '884012', '884013', '884010']",0,660641,5
990989,4,2019-11-12 12:25:41,"['883977', '883974', '884012', '884013', '884010']",0,660641,5
991011,3,2019-11-12 12:52:29,['884070'],10,,1
990972,5,2019-11-12 12:59:26,"['883914', '883913', '883912']",11,,3
991014,7,2019-11-12 13:02:58,['884084'],1,,1
991022,8,2019-11-12 13:09:27,"['884117', '884118', '884119']",8,,3
991006,7,2019-11-12 13:20:55,['884041'],3,,1
991004,1,2019-11-12 13:20:55,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
991007,1,2019-11-12 13:20:55,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990946,1,2019-11-12 13:20:55,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990966,1,2019-11-12 13:20:55,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990986,1,2019-11-12 13:20:55,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990998,4,2019-11-12 13:35:55,"['884100', '884015', '884016', '884014']",16,660643,4
991018,4,2019-11-12 13:35:55,"['884100', '884015', '884016', '884014']",16,660643,4
990999,4,2019-11-12 13:35:55,"['884100', '884015', '884016', '884014']",16,660643,4
991010,9,2019-11-12 13:53:44,['884062'],4,,1
991008,5,2019-11-12 13:59:50,"['884052', '884053', '884051']",10,,3
990996,3,2019-11-12 14:03:11,['884005'],4,,1
991022,0,2019-11-12 14:11:36,"['884117', '884118', '884119']",8,,3
990992,4,2019-11-12 14:28:11,"['883938', '883962', '883937', '883965', '883963', '883988']",2,660638,6
990980,4,2019-11-12 14:28:11,"['883938', '883962', '883937', '883965', '883963', '883988']",2,660638,6
990987,4,2019-11-12 14:28:11,"['883938', '883962', '883937', '883965', '883963', '883988']",2,660638,6
991023,8,2019-11-12 14:38:42,"['884121', '884120']",0,,2
991016,0,2019-11-12 14:38:50,"['884096', '884095', '884097']",16,,3
991018,9,2019-11-12 14:52:17,['884102'],16,,1
991021,3,2019-11-12 14:58:00,['884115'],3,,1
991015,7,2019-11-12 15:11:45,['884091'],6,,1
991002,7,2019-11-12 15:15:56,['884025'],2,,1
991021,0,2019-11-12 15:17:52,"['884116', '884114', '884113', '884112', '884115']",3,,5
990987,7,2019-11-12 15:24:19,['883959'],2,,1
991013,0,2019-11-12 15:36:47,"['884079', '884081', '884080', '884082']",1,,4
990985,4,2019-11-12 15:39:33,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",4,660639,7
990996,4,2019-11-12 15:39:33,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",4,660639,7
991010,4,2019-11-12 15:39:33,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",4,660639,7
990988,7,2019-11-12 15:39:45,['883971'],8,,1
991013,7,2019-11-12 15:42:07,['884081'],1,,1
991023,7,2019-11-12 15:42:32,['884120'],0,,1
991012,9,2019-11-12 15:46:07,['884078'],7,,1
990970,4,2019-11-12 15:58:05,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
990968,4,2019-11-12 15:58:05,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
990984,4,2019-11-12 15:58:05,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
990969,4,2019-11-12 15:58:05,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",5,660636,7
991004,7,2019-11-12 16:00:46,['884034'],12,,1
991024,8,2019-11-12 16:37:11,"['884124', '884122', '884123', '884125', '884127', '884126']",4,,6
991020,0,2019-11-12 16:38:48,"['884111', '884110']",6,,2
991014,9,2019-11-12 16:42:34,['884085'],1,,1
991022,3,2019-11-12 16:43:18,['884118'],8,,1
991011,3,2019-11-12 16:49:18,['884071'],10,,1
991016,7,2019-11-12 17:03:01,['884097'],16,,1
990843,1,2019-11-12 17:03:01,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991000,1,2019-11-12 17:03:01,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991015,1,2019-11-12 17:03:01,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991020,1,2019-11-12 17:03:01,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991003,1,2019-11-12 17:03:01,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
990993,2,2019-11-12 17:35:23,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990949,2,2019-11-12 17:35:23,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990976,2,2019-11-12 17:35:23,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990981,2,2019-11-12 17:35:23,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
991006,2,2019-11-12 17:35:23,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",3,660642,10
990996,7,2019-11-12 17:42:43,['884004'],4,,1
991025,8,2019-11-12 18:34:09,"['884130', '884131', '884128', '884132', '884129', '884133']",5,,6
991024,7,2019-11-12 19:09:07,['884123'],4,,1
991022,9,2019-11-12 19:30:49,['884118'],8,,1
991026,8,2019-11-12 21:22:02,"['884138', '884136', '884137', '884134', '884135']",4,,5
991027,8,2019-11-13 04:30:06,"['884139', '884140', '884141']",8,,3
990909,6,2019-11-13 08:37:23,"['883652', '883651']",10,,2
991010,0,2019-11-13 08:44:31,"['884059', '884065', '884064', '884061', '884062', '884063', '884060']",4,,7
991019,7,2019-11-13 08:52:35,['884107'],14,,1
990982,9,2019-11-13 08:54:02,['883942'],1,,1
991024,7,2019-11-13 09:13:52,['884126'],4,,1
991001,7,2019-11-13 09:24:14,['884022'],13,,1
991025,7,2019-11-13 09:31:02,['884128'],5,,1
991025,3,2019-11-13 09:34:43,['884129'],5,,1
991018,3,2019-11-13 09:40:41,['884101'],16,,1
991011,9,2019-11-13 09:48:37,['884071'],10,,1
990987,7,2019-11-13 09:50:57,['883964'],2,,1
991016,7,2019-11-13 09:53:48,['884096'],16,,1
991001,10,2019-11-13 09:54:00,"['884024', '884021']",13,660644,2
991028,8,2019-11-13 09:58:54,"['884144', '884145', '884143', '884142']",8,,4
991021,7,2019-11-13 10:02:27,['884112'],3,,1
991016,7,2019-11-13 10:05:18,['884095'],16,,1
990843,10,2019-11-13 10:07:21,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991000,10,2019-11-13 10:07:21,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991015,10,2019-11-13 10:07:21,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991020,10,2019-11-13 10:07:21,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991003,10,2019-11-13 10:07:21,"['884031', '884091', '884028', '884092', '884110', '883396', '884027', '884029', '884030', '884018', '884094', '884017']",6,660646,12
991027,0,2019-11-13 10:10:35,"['884139', '884140', '884141']",8,,3
990893,7,2019-11-13 10:11:04,['883594'],7,,1
990917,7,2019-11-13 10:13:23,['883684'],9,,1
990917,1,2019-11-13 10:13:23,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
990995,1,2019-11-13 10:13:23,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
990796,1,2019-11-13 10:13:23,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
991005,1,2019-11-13 10:13:23,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
990993,7,2019-11-13 10:14:27,['883992'],3,,1
991024,0,2019-11-13 10:15:33,"['884124', '884122', '884123', '884125', '884127', '884126']",4,,6
991005,7,2019-11-13 10:27:41,['884038'],9,,1
991019,7,2019-11-13 10:28:49,['884106'],14,,1
990996,9,2019-11-13 10:41:26,['884005'],4,,1
991027,7,2019-11-13 10:47:18,['884140'],8,,1
991021,7,2019-11-13 11:37:39,['884114'],3,,1
991018,0,2019-11-13 11:48:19,"['884100', '884103', '884101', '884102']",16,,4
991028,0,2019-11-13 11:50:36,"['884144', '884145', '884143', '884142']",8,,4
990979,7,2019-11-13 12:06:08,['883935'],13,,1
991014,9,2019-11-13 12:08:19,['884088'],1,,1
990917,10,2019-11-13 12:09:26,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
990995,10,2019-11-13 12:09:26,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
990796,10,2019-11-13 12:09:26,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
991005,10,2019-11-13 12:09:26,"['883684', '884002', '884037', '884040', '883198', '884039', '884001']",9,660647,7
991019,0,2019-11-13 12:09:35,"['884109', '884106', '884104', '884105', '884108', '884107']",14,,6
991029,8,2019-11-13 12:17:36,"['884147', '884150', '884149', '884151', '884146', '884148']",10,,6
991015,7,2019-11-13 12:26:52,['884090'],6,,1
991012,1,2019-11-13 12:26:52,"['884057', '884076', '884074', '884075', '884077', '884056', '883594', '884055', '884058']",7,660648,9
990893,1,2019-11-13 12:26:52,"['884057', '884076', '884074', '884075', '884077', '884056', '883594', '884055', '884058']",7,660648,9
991009,1,2019-11-13 12:26:52,"['884057', '884076', '884074', '884075', '884077', '884056', '883594', '884055', '884058']",7,660648,9
991023,7,2019-11-13 12:35:42,['884121'],0,,1
991001,4,2019-11-13 13:28:38,"['884024', '884021']",13,660644,2
990971,7,2019-11-13 13:36:28,['883910'],14,,1
991025,0,2019-11-13 13:41:39,"['884130', '884131', '884128', '884132', '884129', '884133']",5,,6
991001,7,2019-11-13 13:44:06,['884023'],13,,1
991030,8,2019-11-13 13:54:59,"['884153', '884154', '884152']",9,,3
991007,7,2019-11-13 14:00:14,['884048'],12,,1
991024,3,2019-11-13 14:01:05,['884122'],4,,1
991027,7,2019-11-13 14:04:10,['884139'],8,,1
991012,7,2019-11-13 14:36:19,['884072'],7,,1
991004,10,2019-11-13 14:36:31,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
991007,10,2019-11-13 14:36:31,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990946,10,2019-11-13 14:36:31,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990966,10,2019-11-13 14:36:31,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990986,10,2019-11-13 14:36:31,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
991027,5,2019-11-13 14:42:16,"['884139', '884140', '884141']",8,,3
990992,9,2019-11-13 15:01:00,['883990'],2,,1
991029,7,2019-11-13 15:10:00,['884146'],10,,1
991024,9,2019-11-13 15:10:25,['884122'],4,,1
991021,9,2019-11-13 15:32:49,['884115'],3,,1
991004,4,2019-11-13 15:43:51,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
991007,4,2019-11-13 15:43:51,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990946,4,2019-11-13 15:43:51,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
990966,4,2019-11-13 15:43:51,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",12,660645,8
