,Case_ID,Activity,Timestamp,Items,Customers,Orders
1958,660592,J,2019-10-30 19:12:48,"['883699', '883697', '883700', '883749', '883696', '883755', '883752', '883753', '883754']",i,"['990920', '990935']"
1959,660593,G,2019-10-30 09:36:52,"['883735', '883527', '883733', '883730', '883734', '883732', '883731', '883634']",l,"['990930', '990878', '990905']"
1960,660593,H,2019-10-30 10:58:00,"['883735', '883527', '883733', '883730', '883734', '883732', '883731', '883634']",l,"['990930', '990878', '990905']"
1961,660593,I,2019-10-31 12:09:58,"['883735', '883527', '883733', '883730', '883734', '883732', '883731', '883634']",l,"['990930', '990878', '990905']"
1962,660593,J,2019-10-31 15:08:30,"['883735', '883527', '883733', '883730', '883734', '883732', '883731', '883634']",l,"['990930', '990878', '990905']"
1963,660594,G,2019-10-30 11:56:36,"['883715', '883716', '883714', '883756', '883758', '883712', '883713', '883760', '883717']",b,"['990924', '990936']"
1964,660594,H,2019-10-30 16:12:47,"['883715', '883716', '883714', '883756', '883758', '883712', '883713', '883760', '883717']",b,"['990924', '990936']"
1965,660594,J,2019-10-31 10:37:58,"['883715', '883716', '883714', '883756', '883758', '883712', '883713', '883760', '883717']",b,"['990924', '990936']"
1966,660595,G,2019-10-30 14:23:05,"['883473', '883587', '883681']",f,"['990916', '990892', '990865']"
1967,660595,H,2019-10-30 16:01:32,"['883473', '883587', '883681']",f,"['990916', '990892', '990865']"
1968,660595,J,2019-10-31 18:48:07,"['883473', '883587', '883681']",f,"['990916', '990892', '990865']"
1969,660596,G,2019-10-30 15:30:43,"['883744', '883741', '883742']",e,['990933']
1970,660596,H,2019-10-30 15:52:41,"['883744', '883741', '883742']",e,['990933']
1971,660596,J,2019-10-31 09:31:30,"['883744', '883741', '883742']",e,['990933']
1972,660597,G,2019-10-30 15:53:58,"['883771', '883113', '883641', '883765', '883769', '883764']",p,"['990772', '990907', '990938', '990940']"
1973,660597,H,2019-10-30 15:56:51,"['883771', '883113', '883641', '883765', '883769', '883764']",p,"['990772', '990907', '990938', '990940']"
1974,660597,J,2019-10-31 17:20:43,"['883771', '883113', '883641', '883765', '883769', '883764']",p,"['990772', '990907', '990938', '990940']"
1975,660598,G,2019-10-30 17:13:56,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']"
1976,660598,H,2019-10-31 16:13:14,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']"
1977,660598,I,2019-11-01 14:59:28,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']"
1978,660598,I,2019-11-04 14:38:22,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']"
1979,660598,J,2019-11-04 15:47:45,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']"
1980,660599,G,2019-10-31 11:28:12,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']"
1981,660599,H,2019-10-31 18:56:25,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']"
1982,660599,I,2019-11-01 09:33:49,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']"
1983,660599,I,2019-11-01 14:38:36,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']"
1984,660599,I,2019-11-04 09:05:11,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']"
1985,660599,J,2019-11-04 13:19:23,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']"
1986,660600,G,2019-10-31 12:31:54,"['883692', '883803', '883736', '883695']",j,"['990931', '990919', '990947']"
1987,660600,H,2019-10-31 19:54:18,"['883692', '883803', '883736', '883695']",j,"['990931', '990919', '990947']"
1988,660600,J,2019-11-01 11:10:57,"['883692', '883803', '883736', '883695']",j,"['990931', '990919', '990947']"
1989,660601,G,2019-10-31 14:25:54,['883544'],c,['990883']
1990,660601,H,2019-10-31 15:32:38,['883544'],c,['990883']
1991,660601,I,2019-11-01 11:48:23,['883544'],c,['990883']
1992,660601,I,2019-11-01 19:35:49,['883544'],c,['990883']
1993,660601,J,2019-11-05 10:55:01,['883544'],c,['990883']
1994,660602,G,2019-10-31 15:16:06,['883053'],q,['990754']
1995,660602,H,2019-10-31 15:49:10,['883053'],q,['990754']
1996,660602,J,2019-11-01 11:45:19,['883053'],q,['990754']
1997,660603,G,2019-10-31 15:29:29,"['883799', '883831', '883792', '883673', '883800', '883806', '883795', '883723', '883791', '883796', '883817', '883789', '883790', '883309', '883794', '883807']",a,"['990944', '990824', '990954', '990948', '990926', '990951', '990946', '990914']"
1998,660603,H,2019-11-01 10:10:10,"['883799', '883831', '883792', '883673', '883800', '883806', '883795', '883723', '883791', '883796', '883817', '883789', '883790', '883309', '883794', '883807']",a,"['990944', '990824', '990954', '990948', '990926', '990951', '990946', '990914']"
1999,660603,J,2019-11-01 14:21:59,"['883799', '883831', '883792', '883673', '883800', '883806', '883795', '883723', '883791', '883796', '883817', '883789', '883790', '883309', '883794', '883807']",a,"['990944', '990824', '990954', '990948', '990926', '990951', '990946', '990914']"
2000,660604,G,2019-11-01 00:00:00,"['883786', '883787', '883498', '883788', '883683']",n,"['990871', '990917', '990943']"
2001,660604,H,2019-11-01 15:15:49,"['883786', '883787', '883498', '883788', '883683']",n,"['990871', '990917', '990943']"
2002,660604,J,2019-11-01 16:49:42,"['883786', '883787', '883498', '883788', '883683']",n,"['990871', '990917', '990943']"
2003,660605,G,2019-11-01 12:28:45,"['883761', '883815', '883704', '883612', '883814', '883615', '883705', '883708', '883727', '883729']",m,"['990921', '990929', '990937', '990950', '990900', '990922']"
2004,660605,H,2019-11-01 16:53:12,"['883761', '883815', '883704', '883612', '883814', '883615', '883705', '883708', '883727', '883729']",m,"['990921', '990929', '990937', '990950', '990900', '990922']"
2005,660605,J,2019-11-04 09:06:54,"['883761', '883815', '883704', '883612', '883814', '883615', '883705', '883708', '883727', '883729']",m,"['990921', '990929', '990937', '990950', '990900', '990922']"
2006,660606,G,2019-11-01 16:09:15,"['883726', '883601', '883663']",h,"['990896', '990912', '990928']"
2007,660606,H,2019-11-05 09:34:57,"['883726', '883601', '883663']",h,"['990896', '990912', '990928']"
2008,660606,J,2019-11-05 14:58:46,"['883726', '883601', '883663']",h,"['990896', '990912', '990928']"
2009,660607,G,2019-11-01 16:28:39,"['883577', '883698', '883575', '883751', '883783', '883882']",i,"['990920', '990965', '990889', '990935', '990942']"
2010,660607,H,2019-11-05 10:13:36,"['883577', '883698', '883575', '883751', '883783', '883882']",i,"['990920', '990965', '990889', '990935', '990942']"
2011,660607,J,2019-11-06 10:15:48,"['883577', '883698', '883575', '883751', '883783', '883882']",i,"['990920', '990965', '990889', '990935', '990942']"
2012,660608,G,2019-11-01 18:16:20,"['883833', '883836', '883850', '883686', '883848']",d,"['990959', '990955', '990918']"
2013,660608,H,2019-11-01 21:22:00,"['883833', '883836', '883850', '883686', '883848']",d,"['990959', '990955', '990918']"
2014,660608,J,2019-11-04 14:42:14,"['883833', '883836', '883850', '883686', '883848']",d,"['990959', '990955', '990918']"
2015,660609,G,2019-11-04 09:50:55,"['883845', '883757', '883846', '883759']",b,"['990958', '990936']"
2016,660609,H,2019-11-04 09:58:19,"['883845', '883757', '883846', '883759']",b,"['990958', '990936']"
2017,660609,J,2019-11-04 11:43:51,"['883845', '883757', '883846', '883759']",b,"['990958', '990936']"
2018,660610,G,2019-11-04 10:27:55,"['883517', '883766']",l,"['990939', '990878']"
2019,660610,H,2019-11-04 10:40:01,"['883517', '883766']",l,"['990939', '990878']"
2020,660610,J,2019-11-04 12:37:33,"['883517', '883766']",l,"['990939', '990878']"
2021,660611,G,2019-11-04 11:10:21,"['883825', '883827', '883763', '883768', '883860', '883824', '883859', '883857', '883770', '883828']",p,"['990938', '990953', '990962', '990940']"
2022,660611,H,2019-11-04 17:05:28,"['883825', '883827', '883763', '883768', '883860', '883824', '883859', '883857', '883770', '883828']",p,"['990938', '990953', '990962', '990940']"
2023,660611,J,2019-11-05 11:45:08,"['883825', '883827', '883763', '883768', '883860', '883824', '883859', '883857', '883770', '883828']",p,"['990938', '990953', '990962', '990940']"
2024,660612,G,2019-11-04 13:35:56,"['883909', '883658', '883839', '883838', '883842', '883843', '883841', '883581', '883743']",e,"['990891', '990957', '990911', '990933', '990956', '990971']"
2025,660612,H,2019-11-05 10:38:07,"['883909', '883658', '883839', '883838', '883842', '883843', '883841', '883581', '883743']",e,"['990891', '990957', '990911', '990933', '990956', '990971']"
2026,660612,J,2019-11-05 12:33:39,"['883909', '883658', '883839', '883838', '883842', '883843', '883841', '883581', '883743']",e,"['990891', '990957', '990911', '990933', '990956', '990971']"
2027,660613,G,2019-11-04 16:18:02,"['883746', '883738', '883777', '883854', '883739']",k,"['990961', '990941', '990932', '990934']"
2028,660613,H,2019-11-05 16:38:25,"['883746', '883738', '883777', '883854', '883739']",k,"['990961', '990941', '990932', '990934']"
2029,660613,J,2019-11-07 09:09:12,"['883746', '883738', '883777', '883854', '883739']",k,"['990961', '990941', '990932', '990934']"
2030,660614,G,2019-11-04 17:42:01,"['883823', '883822', '883674']",o,"['990952', '990915']"
2031,660614,H,2019-11-05 22:11:13,"['883823', '883822', '883674']",o,"['990952', '990915']"
2032,660614,J,2019-11-06 09:25:55,"['883823', '883822', '883674']",o,"['990952', '990915']"
2033,660615,G,2019-11-04 18:22:29,"['883818', '883797', '883883', '883888', '883885', '883802', '883793', '883887', '883884']",a,"['990944', '990951', '990946', '990966']"
2034,660615,H,2019-11-04 18:34:03,"['883818', '883797', '883883', '883888', '883885', '883802', '883793', '883887', '883884']",a,"['990944', '990951', '990946', '990966']"
2035,660615,J,2019-11-06 08:54:49,"['883818', '883797', '883883', '883888', '883885', '883802', '883793', '883887', '883884']",a,"['990944', '990951', '990946', '990966']"
2036,660616,G,2019-11-05 10:44:44,"['883863', '883864', '883862', '883078', '883861']",q,"['990763', '990963']"
2037,660616,H,2019-11-05 12:34:21,"['883863', '883864', '883862', '883078', '883861']",q,"['990763', '990963']"
2038,660616,I,2019-11-06 14:58:26,"['883863', '883864', '883862', '883078', '883861']",q,"['990763', '990963']"
2039,660616,J,2019-11-07 15:33:13,"['883863', '883864', '883862', '883078', '883861']",q,"['990763', '990963']"
2040,660617,G,2019-11-05 12:21:12,"['883670', '883914', '883913', '883851', '883852']",c,"['990913', '990972', '990960']"
2041,660617,H,2019-11-05 16:23:57,"['883670', '883914', '883913', '883851', '883852']",c,"['990913', '990972', '990960']"
2042,660617,J,2019-11-06 16:50:11,"['883670', '883914', '883913', '883851', '883852']",c,"['990913', '990972', '990960']"
2043,660618,G,2019-11-05 15:34:45,['883548'],n,['990884']
2044,660618,H,2019-11-06 16:38:54,['883548'],n,['990884']
2045,660618,I,2019-11-06 18:25:27,['883548'],n,['990884']
2046,660618,J,2019-11-08 10:09:51,['883548'],n,['990884']
2047,660619,G,2019-11-05 15:35:15,"['883875', '883865', '883873', '883868', '883869', '883872', '883920', '883921', '883874', '883866', '883867']",j,"['990974', '990964']"
2048,660619,H,2019-11-06 10:58:49,"['883875', '883865', '883873', '883868', '883869', '883872', '883920', '883921', '883874', '883866', '883867']",j,"['990974', '990964']"
2049,660619,J,2019-11-06 13:24:31,"['883875', '883865', '883873', '883868', '883869', '883872', '883920', '883921', '883874', '883866', '883867']",j,"['990974', '990964']"
2050,660620,G,2019-11-06 00:00:00,"['883878', '883881', '883880', '883877', '883930', '883876']",i,"['990978', '990965']"
2051,660620,H,2019-11-06 12:20:54,"['883878', '883881', '883880', '883877', '883930', '883876']",i,"['990978', '990965']"
2052,660620,I,2019-11-06 15:17:23,"['883878', '883881', '883880', '883877', '883930', '883876']",i,"['990978', '990965']"
2053,660620,J,2019-11-06 17:28:25,"['883878', '883881', '883880', '883877', '883930', '883876']",i,"['990978', '990965']"
2054,660621,G,2019-11-06 09:59:06,"['883407', '883409']",g,['990846']
2055,660621,H,2019-11-06 15:04:01,"['883407', '883409']",g,['990846']
2056,660621,J,2019-11-07 09:47:25,"['883407', '883409']",g,['990846']
2057,660622,G,2019-11-06 10:25:24,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,"['990970', '990959', '990955', '990746', '990968', '990984', '990969']"
2058,660622,H,2019-11-06 12:24:17,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,"['990970', '990959', '990955', '990746', '990968', '990984', '990969']"
2059,660622,J,2019-11-06 16:24:44,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,"['990970', '990959', '990955', '990746', '990968', '990984', '990969']"
2060,660623,G,2019-11-06 14:44:16,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,"['990921', '990989', '990937', '990780', '990977', '990950']"
2061,660623,H,2019-11-07 11:10:00,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,"['990921', '990989', '990937', '990780', '990977', '990950']"
2062,660623,J,2019-11-08 09:16:52,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,"['990921', '990989', '990937', '990780', '990977', '990950']"
2063,660624,G,2019-11-06 16:17:44,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,"['990973', '990895', '990987']"
2064,660624,H,2019-11-07 09:07:43,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,"['990973', '990895', '990987']"
2065,660624,J,2019-11-07 14:13:36,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,"['990973', '990895', '990987']"
2066,660625,G,2019-11-07 09:16:37,"['883956', '883636', '883162', '883844']",b,"['990786', '990906', '990958', '990985']"
2067,660625,H,2019-11-07 14:03:52,"['883956', '883636', '883162', '883844']",b,"['990786', '990906', '990958', '990985']"
2068,660625,I,2019-11-08 11:17:26,"['883956', '883636', '883162', '883844']",b,"['990786', '990906', '990958', '990985']"
2069,660625,I,2019-11-11 10:01:43,"['883956', '883636', '883162', '883844']",b,"['990786', '990906', '990958', '990985']"
2070,660625,J,2019-11-11 15:33:58,"['883956', '883636', '883162', '883844']",b,"['990786', '990906', '990958', '990985']"
2071,660626,G,2019-11-07 10:34:20,"['883980', '883982', '883826', '883772', '883978', '883856']",p,"['990990', '990962', '990953', '990940']"
2072,660626,H,2019-11-07 12:36:03,"['883980', '883982', '883826', '883772', '883978', '883856']",p,"['990990', '990962', '990953', '990940']"
2073,660626,J,2019-11-08 13:45:20,"['883980', '883982', '883826', '883772', '883978', '883856']",p,"['990990', '990962', '990953', '990940']"
2074,660627,G,2019-11-07 12:05:55,"['883894', '883911', '883891', '883586', '883892', '883893']",e,"['990891', '990967', '990971']"
2075,660627,H,2019-11-07 18:57:16,"['883894', '883911', '883891', '883586', '883892', '883893']",e,"['990891', '990967', '990971']"
2076,660627,J,2019-11-11 11:53:07,"['883894', '883911', '883891', '883586', '883892', '883893']",e,"['990891', '990967', '990971']"
2077,660628,G,2019-11-07 15:50:25,"['883820', '883812', '883813', '883821', '883941', '883995', '883624', '883676']",o,"['990902', '990952', '990993', '990949', '990981', '990915']"
